,date,floe_id,x_stere,y_stere,longitude,latitude,area,perimeter,major_axis,minor_axis,zeta,zeta_est,u,v,bearing,speed
25,2016-04-01 12:00:00,2016_00038,755941.37218,-1597944.42419,-19.68252,73.78627,52.73620125,40.4683175,20.06421,4.6268425,,-0.0045232393682206554,0.00014780509510925097,2.9870300190614964e-05,78.57483421140358,0.00015079317283528515
26,2016-04-02 12:00:00,2016_00038,755951.81234,-1597936.63024,-19.68211,73.7863,52.955503125,40.37591,19.994325,4.632245,,0.0043994233812862495,0.002656637375737266,0.0033503435761728516,38.41247344126748,0.004275806850708633
27,2016-04-03 12:00:00,2016_00038,756035.51003,-1597576.80666,-19.67466,73.78892,55.430404375,40.8923825,20.6854525,4.58366,,0.004426449124395887,-0.0035567446265785535,-0.004181698695585694,220.38283271059717,0.0054897209691712485
28,2016-04-04 12:00:00,2016_00038,755912.28937,-1598034.83334,-19.68462,73.78565,51.851186875,40.3977575,20.0776625,4.6243475,,0.0036927675787501646,0.0022107583606735867,0.002800108998416316,38.292003454831104,0.003567641087931939
30,2016-04-01 12:00:00,2016_00043,801903.77464,-1416863.77519,-15.4914,75.05292,48.885551875,26.188325,10.0118125,6.3495625,0.10062807031946694,0.10509642497034952,0.014972211083305074,-0.017470670292488916,139.40371413735107,0.02300850766981418
31,2016-04-02 12:00:00,2016_00043,803773.06409,-1417540.26818,-15.44592,75.0392,48.25840125,25.826035,9.83847,6.3796675,0.1722019772720689,0.17785768289298587,-0.00990965978477656,-0.05119474442238299,190.95514094151957,0.05214502098497163
33,2016-04-01 12:00:00,2016_00046,817566.7169,-1358404.88075,-13.95804,75.43988,45.4375,27.4541425,12.087975,4.8792275,0.3638059070332396,0.37125896642607037,0.020711301876357783,-0.006976946233318091,108.61695339662134,0.021854880556896963
35,2016-04-01 12:00:00,2016_00050,755681.98802,-1610398.90831,-19.86162,73.68527,40.0625,24.362,9.503745,5.6724125,,0.0018409132456093168,3.2843814306329386e-06,9.05105578523015e-06,19.94445450789101,9.62853946397036e-06
36,2016-04-02 12:00:00,2016_00050,755681.91271,-1610398.07982,-19.86161,73.68528,40.0625,24.362,9.50196,5.6738425,,-0.0009517560559904368,6.189651222690036e-05,0.0010806572053552988,3.278133316252479,0.0010824283688596577
37,2016-04-03 12:00:00,2016_00050,755647.09041,-1610311.28272,-19.86143,73.68612,39.410340625,23.86536,9.16731,5.7315675,,-0.0011709539926982575,-0.0009161506802226199,0.000576838120025054,302.1958461912345,0.0010826237968871771
